cgtn法语,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000355/index.m3u8?IASHttpSessionId=
CGTN法语,待分类,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch21062215412921826390.rsc/91584_Uni.sdp
CGTN法语,待分类,http://192.168.31.2:4022/rtp/239.21.2.33:5002
CGTN法语,待分类,http://150.138.8.143/00/SNM/CHANNEL00000355/index.m3u8
CGTN纪录,待分类,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch21062215405197977873.rsc/91702_Uni.sdp
CGTN纪录,待分类,http://150.138.8.143/00/SNM/CHANNEL00000353/index.m3u8
cgtn记录,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000353/index.m3u8?IASHttpSessionId=
CGTN纪录,待分类,http://192.168.31.2:4022/rtp/239.21.2.31:5002
cgtn西语,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000354/index.m3u8?IASHttpSessionId=
CGTN西语,待分类,http://192.168.31.2:4022/rtp/239.21.2.32:5002
CGTN西语,待分类,http://150.138.8.143/00/SNM/CHANNEL00000354/index.m3u8
CGTN西语,待分类,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch21062215411249555526.rsc/91514_Uni.sdp
茶,待分类,http://150.138.8.143/00/SNM/CHANNEL00000649/index.m3u8
茶,待分类,http://192.168.31.2:4022/rtp/239.21.2.110:5002
茶,待分类,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch21092610324607482092.rsc/92499_Uni.sdp
昌乐综合,待分类,http://150.138.8.143/00/SNM/CHANNEL00001033/index.m3u8
昌乐综合,待分类,http://192.168.31.2:4022/rtp/239.21.1.245:5002
昌邑综合,待分类,http://192.168.31.2:4022/rtp/239.21.2.27:5002
昌邑综合,待分类,http://150.138.8.143/00/SNM/CHANNEL00001083/index.m3u8
CHC动作电影,待分类,http://123.235.73.237:9901/tsfile/live/0002_68.m3u8?key=txiptv
CHC动作电影,待分类,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch18120514100139517699.rsc/81477_Uni.sdp
CHC动作电影,待分类,http://192.168.31.2:4022/rtp/239.21.2.128:5002
CHC动作电影,待分类,http://150.138.8.143/00/SNM/CHANNEL00002030/index.m3u8
chc动作电影,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002030/index.m3u8?IASHttpSessionId=
CHC家庭影院,待分类,http://192.168.31.2:4022/rtp/239.21.2.126:5002
CHC家庭影院,待分类,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch18120514091718394256.rsc/81481_Uni.sdp
CHC家庭影院,待分类,http://150.138.8.143/00/SNM/CHANNEL00002028/index.m3u8
chc家庭影院,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002028/index.m3u8?IASHttpSessionId=
chc影迷电影,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002029/index.m3u8?IASHttpSessionId=
CHC影迷电影,待分类,http://150.138.8.143/00/SNM/CHANNEL00002029/index.m3u8
CHC影迷电影,待分类,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch18120514102191199606.rsc/81478_Uni.sdp
CHC影迷电影,待分类,http://192.168.31.2:4022/rtp/239.21.2.127:5002
车迷,待分类,http://150.138.8.143/00/SNM/CHANNEL00000645/index.m3u8
城市剧场,待分类,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch15090914573308932938.rsc/70029_Uni.sdp
茌平综合,待分类,http://192.168.31.2:4022/rtp/239.21.1.219:5002
茌平综合,待分类,http://150.138.8.143/00/SNM/CHANNEL00001048/index.m3u8
重庆卫视,待分类,http://192.168.31.2:4022/rtp/239.21.1.233:5002
重庆卫视,待分类,http://123.235.73.237:9901/tsfile/live/0002_30.m3u8?key=txiptv
重庆卫视,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226171/1.m3u8
重庆卫视,待分类,http://150.138.8.143/00/SNM/CHANNEL00000341/index.m3u8
重庆卫视,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000341/index.m3u8?IASHttpSessionId=
重庆卫视,待分类,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch10120118293449046768.rsc/70020_Uni.sdp
重温经典影视,待分类,http://192.168.31.2:4022/rtp/239.21.2.77:5002
重温经典影视,待分类,http://150.138.8.143/00/SNM/CHANNEL00000364/index.m3u8
岱岳综合,待分类,http://192.168.31.2:4022/rtp/239.21.2.139:5002
岱岳综合,待分类,http://150.138.8.143/00/SNM/CHANNEL00001013/index.m3u8
单县综合,待分类,http://192.168.31.2:4022/rtp/239.21.2.21:5002
单县综合,待分类,http://150.138.8.143/00/SNM/CHANNEL00001079/index.m3u8
德州生活,待分类,http://150.138.8.143/00/SNM/CHANNEL00000207/index.m3u8
德州生活,待分类,http://192.168.31.2:4022/rtp/239.21.1.76:5002
德州综合,待分类,http://192.168.31.2:4022/rtp/239.21.1.75:5002
德州综合,待分类,http://150.138.8.143/00/SNM/CHANNEL00000206/index.m3u8
电影大片,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002033/index.m3u8?IASHttpSessionId=
谍战剧场,待分类,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch13031310523562855603.rsc/69987_Uni.sdp
地理,待分类,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch15090915235866760733.rsc/70036_Uni.sdp
定陶综合,待分类,http://192.168.31.2:4022/rtp/239.21.1.244:5002
定陶综合,待分类,http://150.138.8.143/00/SNM/CHANNEL00001063/index.m3u8
东阿综合,待分类,http://192.168.31.2:4022/rtp/239.21.2.61:5002
